ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_statsbomb_xg2,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,20a35f0b-6ec9-441c-b362-44810b496705,1,,,,3829332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OL Reign,760,,0,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 30955, 'name': 'Phallon Tullis-Joyce'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 91}, {'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 24694, 'name': 'Alana Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 86279, 'name': 'Jimena López Fuentes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 4951, 'name': 'Quinn Quinn'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 218429, 'name': 'Olivia Van der Jagt'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 26}, {'player': {'id': 8298, 'name': 'Megan Anna Rapinoe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 26091, 'name': 'Jordyn Pamela Huitema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",OL Reign,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,90c76bdd-f052-4ff7-9051-7fa367c20dfd,2,,,,3829332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OL Reign,760,,0,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 42260, 'name': 'Natalie Jacobs'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 31937, 'name': 'Ally Prisock'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 15180, 'name': 'Sophie Schmidt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 30524, 'name': 'Marisa Viggiano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 5043, 'name': 'Nichelle Patrice Prince'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 33135, 'name': 'Maria Guadalupe Sanchez Morales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Houston Dash,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fde39ab6-f699-48eb-81f9-9be4c3748eee,3,,,,3829332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OL Reign,760,['dd889993-c346-49c3-8598-71a06c6a8039'],0,,,,,,,,,,,,,,,Houston Dash,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dd889993-c346-49c3-8598-71a06c6a8039,4,,,,3829332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OL Reign,760,['fde39ab6-f699-48eb-81f9-9be4c3748eee'],0,,,,,,,,,,,,,,,OL Reign,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,261258d8-0b4e-419f-9c5f-ee529c94a9f5,1696,,,,3829332,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Houston Dash,762,['c0341441-f31f-4e1a-b05a-092744d6a606'],0,,,,,,,,,,,,,,,Houston Dash,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c0341441-f31f-4e1a-b05a-092744d6a606,1697,,,,3829332,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Houston Dash,762,['261258d8-0b4e-419f-9c5f-ee529c94a9f5'],0,,,,,,,,,,,,,,,OL Reign,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.383897,,,,,,,,,,,,,,3f8c2002-5610-4d1b-9180-1e76d4f8899d,5,,,"[60.0, 40.0]",3829332,0,,0.010352687,0.008581229,0.0017714584,0.016467782,0.007439294,0.009028488,0.0072570294,,,,-2.340153,,Left Foot,,,,"[50.8, 30.5]",,Ground Pass,,13.224598,,,Marisa Viggiano,,,,,Kick Off,,1,From Kick Off,Shea Groom,4986.0,Right Center Midfield,2,Houston Dash,762,['83804a4c-f8b6-442d-8d61-ce7952f9aa64'],1,,,,,,,,,,,,,,,Houston Dash,00:00:01.376,Pass,
,,,,,,,,,,,,,,1.015669,,,,,,,,,,,,,,8497f2b5-2c3d-4e93-9026-141f70a87de3,8,,,"[51.4, 30.9]",3829332,0,,0.009848698,0.010266615,-0.0004179171,0.014861632,0.01704248,-0.0021808483,-0.0017629312,,,,2.1146288,,Left Foot,,,,"[46.2, 39.5]",,Ground Pass,,10.049875,,,Sophie Schmidt,,,,,,,1,From Kick Off,Marisa Viggiano,30524.0,Left Center Midfield,2,Houston Dash,762,['04a5a1c8-da91-487b-ac66-ed2c450c49b9'],3,,,,,,,,,,,,,,,Houston Dash,00:00:03.730,Pass,
,,,,,,,,,,,,,,5.512257,,,,,,,,,,,,,,43baeb5a-582e-467f-b8ec-2424591def7b,11,,,"[46.2, 39.5]",3829332,0,,0.004866441,0.009848698,-0.0049822573,0.015481145,0.014861632,0.000619513,0.0056017702,,,,-0.2566695,,Left Foot,,,,"[106.4, 23.7]",,High Pass,,62.238895,,Incomplete,Ebony Salmon,,,,,,,1,From Kick Off,Sophie Schmidt,15180.0,Center Defensive Midfield,2,Houston Dash,762,"['adbf9fa1-c80a-4c12-832d-cc080cd01de8', 'b0188ade-b6b1-4410-bcba-b3d33e4474a3']",4,,,,,,,,,,,,,,,Houston Dash,00:00:04.826,Pass,
,,,,,,,,,,,,,,1.695311,,,,,,,,,,,,,,afc0d153-b585-4b1d-a64f-6d2c4c5d325e,17,,,"[2.1, 75.4]",3829332,0,,0.011420239,0.016088858,-0.0046686195,0.0115559,0.005311341,0.006244559,0.010913178,,,,-0.55896914,,Left Foot,,,,"[26.4, 60.2]",,High Pass,,28.662344,,,Jessica Fishlock,,,,,,,1,Regular Play,Sofia Huerta,5105.0,Right Back,3,OL Reign,760,['f769990a-548d-448a-b236-c90c406b6bc2'],16,,,,,,,,,,,,,,,OL Reign,00:00:16.041,Pass,
,,,,,,,,,,,,,,1.191219,,,,,,,,,,,,,,311c99b0-c569-4d50-a9eb-677c684c5849,20,,,"[24.8, 62.9]",3829332,0,,0.01306632,0.011845399,0.001220921,0.009395492,0.0109528955,-0.0015574032,-0.0027783243,,,,2.221873,,Left Foot,,,,"[20.0, 69.2]",,Ground Pass,,7.920227,,,Kim Little,,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Wing,3,OL Reign,760,['2576027f-c7f3-4eef-aca8-dd97a2f3ecf6'],17,,,,,,,,,,,,,,,OL Reign,00:00:17.790,Pass,
,,,,,,,,,,,,,,2.854886,,,,,,,,,,,,,,adfd0bf2-1b71-453c-a7a4-93778d186293,23,,,"[22.0, 67.9]",3829332,0,,0.017499855,0.013329976,0.0041698785,0.009606317,0.009965432,-0.0003591152,-0.0045289937,,,,0.14273527,,Right Foot,,,,"[55.4, 72.7]",,High Pass,,33.74315,,Incomplete,Jordyn Pamela Huitema,,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,3,OL Reign,760,"['078fce77-a74d-433a-b9e0-d98ea386b6f9', 'f3935a60-3f9e-480d-9e5a-dcf3a6f3ac9d']",19,,,,,,,,,,,,,,,OL Reign,00:00:19.306,Pass,
,,,,,,,,,,,,,,1.263723,,,,,,,,,,,,,,d5fc43fb-abb4-4e7b-8ef6-dde86cacf38a,27,,,"[74.5, 3.0]",3829332,0,,0.010966397,0.010021912,0.000944485,0.011822715,0.018216694,-0.0063939784,-0.0073384633,,,,0.29073426,,Left Foot,,,,"[87.2, 6.8]",,Ground Pass,,13.256319,,Incomplete,Maria Guadalupe Sanchez Morales,,,,,,,1,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,3,OL Reign,760,"['681f50b8-57ef-4fb7-a37f-75bf9b9c1373', 'ff5abc9f-9eb3-4455-a4cf-bbaca3966375']",24,,,,,,,,,,,,,,,Houston Dash,00:00:24.372,Pass,
,,,,,,,,,True,,,,,1.481854,,,,,,,,,,,,,,681f50b8-57ef-4fb7-a37f-75bf9b9c1373,29,,,"[32.9, 73.3]",3829332,0,,0.013162203,0.018216694,-0.0050544906,0.010680519,0.010021912,0.0006586071,0.0057130978,,,,-1.0799445,,Left Foot,,,,"[36.0, 67.5]",,Ground Pass,,6.576473,,,Olivia Van der Jagt,,,,,Interception,,1,Regular Play,Sofia Huerta,5105.0,Right Back,3,OL Reign,760,"['4d0eb2bf-29ae-49e4-864c-af7301d13a16', 'd5fc43fb-abb4-4e7b-8ef6-dde86cacf38a']",25,,,,,,,,,,,,,,,OL Reign,00:00:25.636,Pass,
,,,,,,,,,,,,,,3.846605,,,,,,,,,,,,,,6e7ef4a8-0600-463d-8098-d0b513411aa6,35,,,"[34.5, 56.0]",3829332,0,,0.011867796,0.008917728,0.0029500676,0.012568741,0.010935058,0.0016336832,-0.0013163845,True,,,-2.8065095,,Right Foot,,,,"[23.3, 52.1]",,Ground Pass,,11.859595,,,Alana Cook,,,,,Free Kick,,1,From Free Kick,Olivia Van der Jagt,218429.0,Left Defensive Midfield,4,OL Reign,760,['b9e6778f-c7d9-46c9-b94b-0041c987b161'],35,,,,,,,,,,,,,,,OL Reign,00:00:35.260,Pass,
,,,,,,,,,,,,,,2.385144,,,,,,,,,,,,,,6b2d80d8-0b54-47ad-844c-d309aaf0dfdc,37,,,"[25.0, 51.2]",3829332,0,,0.0117620025,0.011867796,-0.0001057936,0.012626566,0.012568741,5.78249e-05,0.0001636185,,,,-1.5485778,,Left Foot,,,,"[25.6, 24.2]",,Ground Pass,,27.006666,,,Lauren Barnes,,,,,,,1,From Free Kick,Alana Cook,24694.0,Right Center Back,4,OL Reign,760,['f97b6fb7-9ead-46ea-a1d2-b2d5e15e9445'],39,,,,,,,,,,,,,,,OL Reign,00:00:39.646,Pass,
,,,,,,,,,,,,,,1.814323,,,,,,,,,,,,,,1925cfe3-2c0e-43fd-823c-f3aa99bb8332,40,,,"[30.6, 25.8]",3829332,0,,0.010537982,0.011315119,-0.0007771375,0.013743322,0.0136184655,0.0001248568,0.0009019943,,,,-0.80878574,,Right Foot,,,,"[47.3, 8.3]",,Ground Pass,,24.189667,,,Jimena López Fuentes,,,,,,,1,From Free Kick,Lauren Barnes,5065.0,Left Center Back,4,OL Reign,760,['c61724b7-4f43-4592-99c5-49a8b7798966'],43,,,,,,,,,,,,,,,OL Reign,00:00:43.923,Pass,
,,,,,,,,,,,,,,1.214115,,,,,,,,,,,,,,fc6f4c7b-0ca4-42fd-9070-86bba1785c5f,43,,,"[48.1, 5.2]",3829332,0,,0.009913048,0.010494369,-0.0005813213,0.015434482,0.012973928,0.0024605542,0.0030418755,,,,0.47011304,,Left Foot,,,,"[66.6, 14.6]",,Ground Pass,,20.751144,,,Jordyn Pamela Huitema,,,,,,,1,From Free Kick,Jimena López Fuentes,86279.0,Left Back,4,OL Reign,760,['686d6792-ee81-4f22-9483-7414612d9459'],46,,,,,,,,,,,,,,,OL Reign,00:00:46.744,Pass,
,,,,,,,,,,,,,,0.400653,,,,,,,,,,,,,,585f710d-3037-49fa-813d-a0ae8d77f9a3,47,,,"[67.5, 12.3]",3829332,0,,0.016936297,0.009312027,0.0076242695,0.009828228,0.017382309,-0.0075540813,-0.015178351,,,,-2.9064417,,Right Foot,,,,"[57.9, 10.0]",,Ground Pass,,9.871676,,Incomplete,Alana Cook,,,,,,,1,From Free Kick,Jordyn Pamela Huitema,26091.0,Center Forward,4,OL Reign,760,"['9259ae99-e74a-41ab-884e-bbbbab64a41d', 'bc2f8ead-9e7e-4c47-9408-cc7be0cb2b54']",48,,,,,,,,,,,,,,,OL Reign,00:00:48.851,Pass,
,,,,,,,,,,,,,,1.570545,,,,,,,,,,,,,,34fdb08d-7f21-4dbd-9966-4c17c734f96d,55,,,"[54.1, 0.1]",3829332,1,,0.01078589,0.010194003,0.0005918871,0.012371526,0.009159664,0.0032118624,0.0026199752,,,,0.7767528,,,,,,"[71.6, 17.3]",,High Pass,,24.537521,,Incomplete,Jordyn Pamela Huitema,,,,,Throw-in,,1,From Throw In,Jimena López Fuentes,86279.0,Left Back,5,OL Reign,760,"['210687af-893f-4176-938c-e5663f4062c8', '3e6e71d7-58bb-4d93-9133-eabe8bf9465b']",13,,,,,,,,,,,,,,,OL Reign,00:01:13.362,Pass,
,,,,,,,,,,,,,,1.160701,,,,,,,,,,,,,,78af9c46-e3dd-42dd-9e8b-c46eb36441af,60,,,"[56.6, 8.1]",3829332,1,,0.009479053,0.00787138,0.0016076732,0.015687738,0.011507813,0.0041799247,0.0025722515,,,True,0.27970415,,,,,,"[66.0, 10.8]",,High Pass,,9.780082,,Incomplete,Jordyn Pamela Huitema,,,,,Recovery,,1,From Throw In,Jimena López Fuentes,86279.0,Left Back,5,OL Reign,760,"['074c5f0b-3fae-4bad-b714-e22ce344d2e2', 'a296eb03-e72a-45a4-a175-274528705b07', 'c66c20b6-d86c-473a-96f4-7f49e04661a7']",17,,,,,,,,,,,,,,,OL Reign,00:01:17.010,Pass,True
,,,,,,,,,,,,,,1.583447,,,,,,,,,,,,,,eda78efe-c883-4960-94e7-1f2400553111,69,,,"[62.3, 16.0]",3829332,1,,0.009268709,0.014644073,-0.005375364,0.020199249,0.010937436,0.009261813,0.014637177,,,,-0.35277972,,Right Foot,,,,"[84.3, 7.9]",,High Pass,,23.443762,,,Megan Anna Rapinoe,,,,,Recovery,,1,From Throw In,Kim Little,15616.0,Center Attacking Midfield,5,OL Reign,760,['331f39c0-b60d-406a-a9ac-70b05ee46504'],21,,,,,,,,,,,,,,,OL Reign,00:01:21.353,Pass,
,,,,,,,,,,,,,,0.17573,,,,,,,,,,,,,,8cdb5e16-3c3a-4dc5-a5ae-62c716549876,77,,,"[7.9, 73.6]",3829332,1,,0.017890204,0.014214486,0.0036757179,0.00806653,0.0059709605,0.0020955699,-0.001580148,,,,1.815775,,Right Foot,,,,"[6.6, 78.8]",,Ground Pass,,5.3600373,,Out,,,,,,,,1,From Throw In,Kathleen Naughton,4958.0,Right Center Back,5,OL Reign,760,,28,,,,,,,,,,,,,,,Houston Dash,00:01:28.293,Pass,
,,,,,,,,,,,,,,0.769419,,,,,,,,,,,,,,c12857c9-2c22-448d-8b94-011c6f011e93,78,,,"[110.2, 0.1]",3829332,1,,0.008303947,0.00806653,0.0002374165,0.017991846,0.017890204,0.0001016427,-0.0001357738,,,,1.8037755,,,,,,"[107.4, 11.9]",,High Pass,,12.127654,,,Megan Anna Rapinoe,,,,,Throw-in,,1,From Throw In,Jimena López Fuentes,86279.0,Left Back,6,OL Reign,760,['3e8fefa3-b490-4c41-b02c-a3cc4668a158'],50,,,,,,,,,,,,,,,OL Reign,00:01:50.404,Pass,
,,,,,,,,,,,,,,2.346577,,,,,,,,,,,,,,fdd51323-c461-4966-acc2-2ed153d1df7e,80,,,"[107.7, 11.9]",3829332,1,,0.0068878992,0.008303947,-0.0014160476,0.010677984,0.017991846,-0.0073138624,-0.005897815,,,,-0.32175055,,Head,,,,"[119.7, 7.9]",,Low Pass,,12.649111,,Out,Jimena López Fuentes,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,6,OL Reign,760,['6c33d745-4e25-44a7-8e8d-7909267a0e34'],51,,,,,,,,,,,,,,,OL Reign,00:01:51.174,Pass,
,,,,,,,,,,,,,,1.010249,,,,,,,,,,,,,,482b5785-a62d-4e6e-a66b-6dfdd3089d16,82,,,"[6.0, 44.0]",3829332,2,,0.014067984,0.010677984,0.0033900002,0.009559986,0.0068878992,0.002672087,-0.0007179132,True,,,-1.8925469,,Right Foot,,,,"[4.5, 39.5]",,Ground Pass,,4.7434163,,,Jane Campbell,,,,,Goal Kick,,1,From Goal Kick,Ally Prisock,31937.0,Left Center Back,7,Houston Dash,762,['205a9682-9dbb-497a-9b95-594253f5f6ca'],25,,,,,,,,,,,,,,,Houston Dash,00:02:25.748,Pass,
,,,,,,,,,,,,,,2.832143,,,,,,,,,,,,,,fa81275c-08f3-418f-8ef4-3c6c36c85065,84,,,"[4.5, 39.7]",3829332,2,,0.01140195,0.014067984,-0.0026660338,0.014912771,0.009559986,0.005352785,0.008018819,,,,0.3680495,,Right Foot,,,,"[50.4, 57.4]",,High Pass,,49.19451,,,Ebony Salmon,,,,,,,1,From Goal Kick,Jane Campbell,5056.0,Goalkeeper,7,Houston Dash,762,['8bb36be8-7b2c-4970-a14c-2bc1c51aef76'],26,,,,,,,,,,,,,,,Houston Dash,00:02:26.883,Pass,
,,,,,,,,,,,,,,1.562887,,,,,,,,,,,,,,703320a4-3022-419f-947b-d65666a86e46,87,,,"[52.8, 57.6]",3829332,2,,0.016353332,0.01140195,0.004951381,0.009811674,0.014912771,-0.005101097,-0.010052478,,,,1.5707964,,Right Foot,,,,"[52.8, 63.6]",,Ground Pass,,6.0,,Incomplete,Shea Groom,,,,,,,1,From Goal Kick,Ebony Salmon,31527.0,Center Forward,7,Houston Dash,762,"['6877fa10-338b-4ccc-a826-4ff3855694d4', 'a9e8b74d-b629-4781-b1a8-04b091cdd521', 'b2388e0c-5c9d-4c5c-a841-153976b9280c']",29,,,,,,,,,,,,,,,Houston Dash,00:02:29.716,Pass,True
,,,,,,,,,,,,,,1.274543,,,,,,,,,,,,,,2beb229e-3191-46d0-8887-4cec95ba9c06,92,,,"[66.6, 7.9]",3829332,2,,0.01104336,0.009667924,0.0013754368,0.011820376,0.017855829,-0.0060354527,-0.0074108895,,,,0.0,,Left Foot,,,,"[87.9, 7.9]",,Ground Pass,,21.3,,Incomplete,Megan Anna Rapinoe,,,,,,,1,From Goal Kick,Olivia Van der Jagt,218429.0,Left Defensive Midfield,7,Houston Dash,762,"['51d0f853-f77e-4e39-a1dd-5c25ad93247f', '65ba146e-c5c7-407e-a605-01a6cc11b612']",32,,,,,,,,,,,,,,,OL Reign,00:02:32.644,Pass,
,,,,,,,,,,,,,,1.181939,,,,,,,,,,,,,,573be660-ff45-4caf-a00b-3acba4a81de5,96,,,"[37.0, 68.2]",3829332,2,,0.011439733,0.011238926,0.0002008071,0.011533515,0.012037069,-0.000503554,-0.0007043611,,,,-2.558516,,Right Foot,,,,"[27.6, 62.0]",,Ground Pass,,11.2605505,,,Kathleen Naughton,,,,,,,1,From Goal Kick,Natalie Jacobs,42260.0,Right Back,7,Houston Dash,762,['fef338ac-7fa4-4947-b681-20f167ddfb40'],35,,,,,,,,,,,,,,,Houston Dash,00:02:35.958,Pass,
,,,,,,,,,,,,,,1.128043,,,,,,,,,,,,,,074632cb-06e3-466d-92c7-22fb7e9ce38d,99,,,"[26.8, 62.6]",3829332,2,,0.01043005,0.011575726,-0.0011456758,0.014085746,0.011225941,0.0028598057,0.0040054815,,,,-1.1048657,,Right Foot,,,,"[35.6, 45.1]",,Ground Pass,,19.588007,,,Marisa Viggiano,,,,,,,1,From Goal Kick,Kathleen Naughton,4958.0,Right Center Back,7,Houston Dash,762,['3662a842-f42a-46db-bd11-18d924e48678'],38,,,,,,,,,,,,,,,Houston Dash,00:02:38.003,Pass,
,,,,,,,,,,,,,,1.767806,,,,,,,,,,,,,,b9732c5d-a742-4a36-a101-32b7a14a1474,102,,,"[31.8, 44.9]",3829332,2,,0.0116875945,0.01074962,0.0009379741,0.01247507,0.0134779345,-0.0010028649,-0.001940839,,,,2.4508016,,Right Foot,,,,"[24.3, 51.1]",,Ground Pass,,9.730879,,,Kathleen Naughton,,,,,,,1,From Goal Kick,Marisa Viggiano,30524.0,Left Center Midfield,7,Houston Dash,762,['e76014e7-3023-4662-824d-f7ed666e0476'],39,,,,,,,,,,,,,,,Houston Dash,00:02:39.891,Pass,
,,,,,,,,,,,,,,3.171559,,,,,,,,,,,,,,2165bf5d-5ca8-40c6-b195-109595d95339,105,,,"[25.6, 49.1]",3829332,2,,0.012026911,0.012801066,-0.0007741553,0.0108021,0.012153723,-0.0013516229,-0.0005774676,,,,-1.2297431,,Right Foot,,,,"[39.3, 10.5]",,High Pass,,40.959126,,,Allysha Lyn Chapman,,,,,,,1,From Goal Kick,Kathleen Naughton,4958.0,Right Center Back,7,Houston Dash,762,['b00ae72f-c966-4219-b678-7d8f670837ec'],41,,,,,,,,,,,,,,,Houston Dash,00:02:41.739,Pass,
,,,,,,,,,,,,,,2.288789,,,,,,,,,,,,,,ef339223-e3df-4d4e-a0c1-0d12274b5f7a,108,,,"[40.2, 10.5]",3829332,2,,0.010566271,0.012026911,-0.0014606398,0.013713404,0.0108021,0.0029113032,0.004371943,,,True,-0.30648455,,,,,,"[48.1, 8.0]",,High Pass,,8.286133,,,Maria Guadalupe Sanchez Morales,,,,,,,1,From Goal Kick,Allysha Lyn Chapman,5038.0,Left Back,7,Houston Dash,762,"['a445c22f-64c9-4bdd-82d7-51bf99d1a2c9', 'af9821e7-7deb-47de-b78f-8d40b5edb866']",44,,,,,,,,,,,,,,,Houston Dash,00:02:44.951,Pass,True
,,,,,,,,,,,,,,1.166448,,,,,,,,,,,,,,0423e84b-7743-44f9-a39c-3e82cdad2888,111,,,"[52.4, 1.4]",3829332,2,,0.010851688,0.009529113,0.001322575,0.011753847,0.012932605,-0.0011787582,-0.0025013331,,,,2.9361973,,Right Foot,,,,"[40.4, 3.9]",,Ground Pass,,12.25765,,,Allysha Lyn Chapman,,,,,,,1,From Goal Kick,Maria Guadalupe Sanchez Morales,33135.0,Left Wing,7,Houston Dash,762,['75894dd8-0847-46dd-9d15-3625395358f7'],50,,,,,,,,,,,,,,,Houston Dash,00:02:50.258,Pass,
,,,,,,,,,,,,,,1.693773,,,,,,,,,,,,,,8e8042d9-3418-4f8f-8219-97b29ed96f3b,114,,,"[41.0, 3.2]",3829332,2,,0.010626455,0.0100817885,0.0005446663,0.013376446,0.011753847,0.0016225995,0.0010779332,,,,1.7506498,,Left Foot,,,,"[37.4, 23.0]",,Ground Pass,,20.12461,,,Sophie Schmidt,,,,,,,1,From Goal Kick,Allysha Lyn Chapman,5038.0,Left Back,7,Houston Dash,762,['b46eedaa-f11d-4ca8-8f9f-ea49bd49478f'],52,,,,,,,,,,,,,,,Houston Dash,00:02:52.627,Pass,
,,,,,,,,,,,,,,1.717293,,,,,,,,,,,,,,f0dc8a0c-992f-4db0-bd9a-bdf39951a943,117,,,"[34.1, 26.4]",3829332,2,,0.0098020295,0.010823328,-0.0010212985,0.015721075,0.014011239,0.0017098365,0.002731135,,,,1.152572,,Right Foot,,,,"[48.9, 59.7]",,High Pass,,36.440773,,,Shea Groom,,,,,,,1,From Goal Kick,Sophie Schmidt,15180.0,Center Defensive Midfield,7,Houston Dash,762,['da7f6ba5-099a-4bcc-808b-231fe162da7d'],55,,,,,,,,,,,,,,,Houston Dash,00:02:55.858,Pass,
,,,,,,,,,,,,,,0.981193,,,,,,,,,,,,,,5a595821-d20b-4926-9c96-8ca921d41b9b,120,,,"[49.3, 61.4]",3829332,2,,0.018647574,0.010081527,0.008566047,0.009262607,0.015124242,-0.0058616344,-0.014427681,,,,1.1810877,,Right Foot,,,,"[51.6, 67.0]",,Ground Pass,,6.0539246,,Incomplete,Natalie Jacobs,,,,,,,1,From Goal Kick,Shea Groom,4986.0,Right Center Midfield,7,Houston Dash,762,"['551484ad-040a-41ef-82da-34919699a1b3', '7b9c80da-ed7e-4e3d-8e33-d891cbf94d1c']",58,,,,,,,,,,,,,,,Houston Dash,00:02:58.631,Pass,
,,,,,,,,,,,,,,2.00329,,,,,,,,,,,,,,396f7249-35b9-40cc-907f-7594de54bc50,124,,,"[78.7, 7.1]",3829332,3,,0.008459726,0.008925498,-0.0004657722,0.014155028,0.02023595,-0.0060809217,-0.0056151496,,,,0.12891077,,Left Foot,,,,"[89.5, 8.5]",,Ground Pass,,10.890363,,Incomplete,Megan Anna Rapinoe,,,,,,,1,Regular Play,Olivia Van der Jagt,218429.0,Left Defensive Midfield,8,OL Reign,760,"['3b8921e3-b15e-429a-9d2b-dfb063b50bc0', '837a9535-4efc-44b7-afe6-e5a743542689']",1,,,,,,,,,,,,,,,OL Reign,00:03:01.096,Pass,
,,,,,,,,,,,,,,1.902346,,,,,,,,,,,,,,b77eb71f-aeb8-45e9-9986-88716d02025b,127,,,"[88.5, 0.1]",3829332,3,,0.009789162,0.008459726,0.001329436,0.020280562,0.014155028,0.006125534,0.004796098,,,,2.2696762,,,,,,"[70.6, 21.4]",,High Pass,,27.822653,,,Quinn Quinn,,,,,Throw-in,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,9,OL Reign,760,['d8c5733c-db83-41be-b153-2685b7765bd1'],11,,,,,,,,,,,,,,,OL Reign,00:03:11.326,Pass,
